Tech_resid,tech_losses
0.0002742611784015024,-0.0002742611784015024
0.0001636228822673248,-0.0001636228822673248
0.000495968831484815,-0.000495968831484815
-6.531433392251851e-05,6.531433392251851e-05
0.0002628774742210798,-0.0002628774742210798
0.0003300450296377447,-0.0003300450296377447
3.372935696566116e-05,-3.372935696566116e-05
-0.0002065186110521913,0.0002065186110521913
-0.000244227059083322,0.000244227059083322
-0.000255402908139135,0.000255402908139135
-2.322845610063407e-05,2.322845610063407e-05
-3.6020087497916624e-05,3.6020087497916624e-05
0.00012330618986571828,-0.00012330618986571828
-0.00014607206914885875,0.00014607206914885875
-0.00010245345538106947,0.00010245345538106947
-8.600523050748024e-06,8.600523050748024e-06
-1.8659705635623682e-05,1.8659705635623682e-05
7.30390021684737e-05,-7.30390021684737e-05
0.0002450728962649129,-0.0002450728962649129
-0.00017278684897543568,0.00017278684897543568
0.00011934664698338572,-0.00011934664698338572
0.00021221438463175278,-0.00021221438463175278
4.479714797557877e-05,-4.479714797557877e-05
-7.736748550168799e-05,7.736748550168799e-05
0.000130597730144272,-0.000130597730144272
2.40863659676156e-06,-2.40863659676156e-06
0.00012220383705196884,-0.00012220383705196884
9.171654548030012e-05,-9.171654548030012e-05
-7.502773101565209e-05,7.502773101565209e-05
-0.00010472502188492726,0.00010472502188492726
0.00011242887844199155,-0.00011242887844199155
0.0001384820310405206,-0.0001384820310405206
-0.00011909105395638717,0.00011909105395638717
-0.00012290466033283785,0.00012290466033283785
-0.00017970197921829753,0.00017970197921829753
8.656990306914189e-05,-8.656990306914189e-05
2.6556348641697937e-05,-2.6556348641697937e-05
-0.00012665506030666495,0.00012665506030666495
-4.413506435011234e-05,4.413506435011234e-05
-0.00036386382232880116,0.00036386382232880116
-0.0002514571391416138,0.0002514571391416138
-7.4606794373559455e-06,7.4606794373559455e-06
-8.206060908869415e-05,8.206060908869415e-05
-9.154131531723292e-05,9.154131531723292e-05
0.00033478678645498843,-0.00033478678645498843
1.2707868548298738e-05,-1.2707868548298738e-05
0.0002510992323011316,-0.0002510992323011316
0.00010995094394349966,-0.00010995094394349966
0.0002017877276462588,-0.0002017877276462588
0.00037382107781000224,-0.00037382107781000224
0.0001901554843621661,-0.0001901554843621661
4.343122831019684e-05,-4.343122831019684e-05
-0.00020230023823917994,0.00020230023823917994
6.845876398674277e-05,-6.845876398674277e-05
-0.00032844143574202716,0.00032844143574202716
8.208396240002891e-05,-8.208396240002891e-05
-4.7189024875211786e-05,4.7189024875211786e-05
-0.00015689859467835578,0.00015689859467835578
0.00028572284617158807,-0.00028572284617158807
9.100227042443735e-05,-9.100227042443735e-05
-5.249794720196166e-05,5.249794720196166e-05
-0.00011618451031902505,0.00011618451031902505
9.750147728380703e-06,-9.750147728380703e-06
3.6504613562105374e-05,-3.6504613562105374e-05
-0.0002841876765379063,0.0002841876765379063
0.0002133945922438271,-0.0002133945922438271
0.00033776249893889744,-0.00033776249893889744
-0.00017216161308423254,0.00017216161308423254
2.4832170400938025e-05,-2.4832170400938025e-05
-3.451700552504932e-05,3.451700552504932e-05
-0.00014991800359828996,0.00014991800359828996
0.00020824186021659185,-0.00020824186021659185
0.00024845012470484866,-0.00024845012470484866
-0.00015105569264545822,0.00015105569264545822
-0.00011472682050793641,0.00011472682050793641
0.0001398743573556545,-0.0001398743573556545
3.120807315647435e-05,-3.120807315647435e-05
0.00029688615283619563,-0.00029688615283619563
-8.29531180167089e-05,8.29531180167089e-05
-0.00016951213867167587,0.00016951213867167587
0.0001979142458567681,-0.0001979142458567681
0.00013439077580340288,-0.00013439077580340288
9.802931857890876e-05,-9.802931857890876e-05
-0.00018857998100805287,0.00018857998100805287
-3.616736060353926e-05,3.616736060353926e-05
0.00030924005617919006,-0.00030924005617919006
6.864342279377301e-05,-6.864342279377301e-05
0.0001257295064817106,-0.0001257295064817106
3.241954960469867e-05,-3.241954960469867e-05
-0.00029977270939004856,0.00029977270939004856
8.284849476686568e-05,-8.284849476686568e-05
-0.0003755541172633315,0.0003755541172633315
-0.0003329878364257665,0.0003329878364257665
